x,y
70985,110118
70995,109879
71005,110178
71015,110178
71025,110178
71035,109879
71045,110118
71055,110118
71065,110059
71075,110178
71085,110059
71095,110059
71105,110178
71115,110118
71125,109879
71135,110358
71145,110178
71155,110358
71165,109999
71175,110059
71185,110238
71195,110059
71205,110238
71215,110059
71225,110298
71235,110238
71245,110118
71255,110298
71265,110477
71275,110118
71285,110298
71295,110418
71305,110178
71315,109999
71325,109999
71335,110298
71345,110178
71355,110238
71365,109999
71375,109939
71385,109819
71395,110597
71405,110178
71415,110059
71425,109939
71435,110238
71445,110118
71455,109939
71465,110238
71475,109939
71485,109939
71495,110238
71505,110298
71515,110238
71525,110178
71535,110358
71545,110118
71555,110298
71565,110298
71575,110059
71585,110418
71595,110118
71605,110118
71615,110059
71625,110118
71635,109939
71645,110358
71655,110059
71665,110477
71675,110059
71685,110238
71695,110298
71705,110238
71715,110118
71725,110238
71735,110358
71745,110178
71755,110238
71765,109999
71775,109879
71785,110118
71795,110358
71805,110178
71815,110059
71825,110118
71835,110238
71845,110238
71855,110298
71865,110118
71875,110418
71885,110118
71895,110059
71905,110118
71915,110298
71925,110238
71935,109939
71945,110358
71955,110418
71965,110178
71975,110118
71985,110059
71995,110298
72005,110298
72015,110238
72025,110477
72035,110298
72045,110238
72055,110059
72065,110178
72075,109999
72085,110238
72095,109819
72105,110477
72115,110298
72125,109939
72135,110178
72145,110059
72155,109819
72165,110238
72175,110238
72185,110059
72195,110418
72205,110178
72215,110178
72225,110178
72235,110178
72245,110118
72255,110298
72265,110178
72275,110418
72285,110298
72295,110477
72305,110178
72315,110298
72325,110298
72335,110537
72345,110178
72355,110477
72365,110477
72375,110238
72385,110418
72395,110059
72405,110118
72415,110298
72425,110059
72435,110358
72445,110178
72455,110118
72465,110358
72475,110178
72485,110477
72495,110178
72505,110059
72515,110418
72525,110059
72535,110477
72545,110118
72555,110298
72565,110059
72575,110298
72585,110118
72595,110059
72605,110238
72615,109879
72625,110118
72635,110298
72645,110178
72655,109999
72665,110358
72675,110418
72685,110178
72695,110418
72705,110418
72715,109999
72725,110298
72735,110238
72745,110178
72755,110238
72765,110298
72775,110059
72785,110238
72795,110238
72805,109999
72815,110298
72825,110178
72835,110178
72845,110477
72855,110118
72865,110238
72875,110238
72885,110059
72895,110358
72905,110238
72915,110059
72925,110298
72935,109999
72945,110178
72955,110238
72965,110178
72975,110298
72985,110238
72995,110059
73005,110238
73015,110178
73025,110298
73035,110178
73045,110358
73055,110118
73065,110418
73075,110118
73085,110178
73095,110059
73105,110118
73115,110059
73125,110298
73135,110238
73145,110298
73155,110238
73165,110118
73175,110178
73185,109999
73195,110059
73205,110178
73215,109939
73225,110298
73235,109999
73245,110118
73255,110059
73265,110118
73275,110178
73285,110238
73295,110537
73305,110118
73315,110178
73325,110358
73335,110238
73345,110298
73355,110238
73365,110178
73375,110298
73385,110059
73395,110298
73405,110477
73415,110418
73425,110178
73435,110358
73445,110238
73455,110358
73465,110118
73475,110358
73485,110178
73495,110418
73505,110238
73515,110358
73525,110418
73535,110298
73545,110059
73555,110358
73565,110178
73575,110418
73585,110178
73595,110238
73605,110059
73615,110358
73625,110178
73635,110358
73645,110238
73655,110118
73665,110178
73675,110238
73685,110238
73695,110298
73705,110298
73715,110059
73725,110358
73735,110298
73745,110238
73755,110238
73765,110298
73775,110358
73785,110238
73795,110238
73805,110238
73815,110298
73825,110358
73835,110418
73845,110238
73855,110358
73865,110238
73875,110238
73885,110238
73895,110298
73905,110238
73915,110118
73925,110238
73935,110238
73945,110178
73955,110238
73965,110358
73975,110418
73985,110178
73995,110118
74005,110178
74015,110118
74025,110238
74035,110238
74045,110178
74055,110238
74065,110178
74075,110118
74085,110358
74095,110418
74105,110477
74115,110418
74125,110178
74135,110597
74145,110418
74155,109939
74165,110358
74175,110298
74185,110238
74195,110298
74205,110238
74215,110358
74225,110477
74235,110178
74245,110477
74255,110298
74265,110418
74275,110238
74285,110178
74295,110358
74305,110418
74315,110238
74325,110358
74335,110118
74345,110358
74355,110477
74365,110298
74375,110358
74385,110298
74395,110358
74405,110238
74415,110059
74425,110298
74435,110238
74445,110358
74455,110418
74465,110537
74475,110178
74485,110178
74495,110358
74505,110059
74515,110418
74525,110418
74535,110298
74545,110298
74555,110358
74565,110477
74575,110477
74585,110118
74595,110238
74605,110238
74615,110418
74625,110118
74635,110298
74645,110537
74655,110238
74665,110178
74675,110059
74685,110358
74695,110238
74705,110477
74715,110477
74725,110298
74735,110358
74745,110238
74755,110178
74765,110178
74775,110298
74785,110178
74795,110418
74805,110477
74815,110298
74825,110477
74835,110298
74845,110238
74855,98390
74865,35559
74875,22335
74885,19402
74895,18625
74905,18505
74915,18744
74925,19103
74935,19163
74945,18864
74955,18684
74965,18625
74975,18684
74985,18505
74995,18684
75005,18565
75015,18684
75025,18445
75035,19043
75045,18984
75055,18086
75065,18744
75075,18445
75085,18744
75095,18804
75105,18385
75115,19043
75125,18505
75135,18864
75145,18505
75155,18625
75165,18924
75175,18984
75185,18744
75195,18625
75205,18684
75215,18684
75225,18565
75235,19103
75245,19223
75255,18625
75265,19043
75275,18924
75285,18744
75295,18744
75305,19103
75315,18804
75325,18325
75335,18565
75345,18864
75355,18744
75365,18565
75375,18625
75385,19103
75395,18445
75405,18924
75415,18744
75425,18864
75435,18744
75445,18804
75455,18864
75465,18684
75475,19043
75485,18565
75495,18445
75505,18804
75515,18385
75525,18625
75535,18625
75545,18804
75555,18984
75565,18744
75575,19103
75585,18445
75595,18924
75605,18864
75615,18325
75625,18206
75635,18864
75645,18804
75655,18744
75665,18744
75675,18744
75685,18924
75695,18565
75705,18804
75715,18984
75725,19163
75735,18684
75745,18804
75755,18684
75765,18744
75775,18864
75785,18445
75795,18505
75805,18804
75815,18804
75825,18924
75835,18445
75845,18744
75855,19043
75865,18984
75875,18864
75885,18565
75895,18684
75905,18625
75915,18445
75925,18924
75935,18984
75945,19283
75955,19462
75965,18804
75975,19163
75985,18864
75995,18924
76005,18505
76015,18924
76025,18984
76035,18385
76045,18744
76055,18445
76065,18445
76075,18804
76085,18565
76095,18625
76105,18625
76115,18744
76125,18924
76135,18864
76145,18864
76155,18385
76165,18565
76175,18804
76185,18684
76195,18864
76205,19043
76215,18445
76225,18625
76235,18625
76245,18984
76255,18804
76265,18984
76275,18565
76285,18625
76295,18924
76305,18684
76315,18684
76325,18385
76335,18625
76345,17966
76355,19103
76365,18505
76375,18924
76385,18864
76395,18984
76405,18625
76415,18625
76425,18864
76435,18565
76445,18864
76455,19462
76465,18744
76475,18744
76485,18625
76495,18445
76505,18625
76515,18804
76525,18625
76535,18804
76545,18625
76555,18625
76565,18744
76575,18565
76585,19043
76595,19223
76605,18924
76615,18924
76625,18385
76635,18505
76645,18565
76655,18625
76665,18804
76675,19103
76685,19043
76695,18924
76705,18565
76715,18984
76725,18984
76735,18984
76745,18864
76755,18924
76765,18864
76775,18625
76785,18864
76795,18864
76805,18984
76815,18864
76825,18385
76835,18684
76845,18744
76855,18505
76865,19223
76875,18924
76885,18744
76895,18744
76905,18684
76915,18505
76925,18505
76935,18086
76945,18565
76955,18684
76965,18744
76975,18505
76985,18445
76995,18625
77005,18804
77015,18565
77025,18684
77035,18684
77045,18804
77055,18385
77065,18625
77075,18385
77085,18924
77095,18625
77105,18924
77115,19043
77125,18445
77135,19103
77145,18804
77155,18804
77165,18924
77175,18864
77185,18864
77195,18924
77205,18984
77215,18625
77225,18804
77235,18804
77245,18684
77255,18684
77265,18625
77275,18565
77285,18924
77295,18744
77305,18565
77315,18864
77325,18684
77335,18625
77345,18266
77355,18325
77365,18505
77375,19283
77385,19223
77395,18505
77405,18984
77415,19103
77425,18864
77435,18864
77445,18625
77455,18804
77465,18565
77475,18984
77485,18744
77495,18565
77505,18924
77515,18924
77525,18684
77535,18924
77545,18924
77555,18804
77565,18924
77575,18804
77585,18984
77595,18565
77605,18744
77615,18385
77625,18625
77635,18565
77645,18445
77655,18744
77665,18744
77675,19163
77685,18325
77695,18804
77705,18445
77715,18625
77725,18505
77735,18505
77745,18684
77755,18804
77765,18864
77775,18864
77785,18684
77795,18744
77805,18744
77815,18984
77825,18924
77835,18864
77845,18804
77855,18744
77865,18984
77875,18385
77885,18565
77895,18924
77905,18804
77915,18505
77925,18744
77935,18864
77945,19163
77955,18864
77965,18565
77975,18625
77985,18744
77995,18744
78005,18565
78015,18864
78025,18565
78035,18864
78045,19043
78055,19103
78065,18984
78075,18565
78085,18625
78095,18924
78105,18625
78115,18864
78125,18924
78135,18684
78145,18684
78155,19163
78165,18505
78175,18804
78185,18684
78195,18325
78205,18445
78215,18744
78225,18565
78235,18625
78245,18266
78255,18924
78265,18505
78275,18744
78285,18505
78295,18744
78305,19103
78315,18864
78325,18625
78335,18744
78345,18266
78355,18325
78365,18744
78375,18325
78385,18505
78395,18984
78405,18505
78415,18565
78425,19043
78435,18385
78445,18505
78455,18684
78465,18505
78475,18565
78485,18804
78495,18505
78505,18744
78515,18804
78525,18984
78535,18924
78545,18924
78555,18684
78565,18565
78575,18804
78585,18864
78595,18744
78605,18565
78615,18744
78625,18804
78635,18684
78645,18625
78655,19043
78665,18864
78675,18804
78685,18684
78695,18984
78705,18625
78715,18505
78725,18625
78735,18864
78745,19043
78755,19283
78765,18744
78775,18744
78785,18744
78795,18804
78805,18804
78815,18804
78825,18625
78835,19103
78845,18565
78855,19103
78865,18804
78875,18864
78885,18625
78895,18565
78905,18684
78915,18565
78925,18744
78935,18744
78945,19103
78955,18684
78965,18804
78975,18804
78985,18744
78995,19043
79005,18565
79015,18864
79025,18744
79035,18864
79045,18984
79055,18625
79065,18565
79075,18804
79085,18565
79095,19043
79105,18864
79115,18744
79125,18804
79135,18804
79145,18744
79155,18984
79165,18625
79175,18804
79185,18625
79195,18684
79205,18266
79215,18625
79225,18984
79235,18744
79245,18804
79255,18565
79265,18744
79275,18984
79285,18505
79295,18625
79305,18864
79315,19103
79325,19343
79335,18684
79345,18744
79355,18684
79365,18804
79375,18864
79385,18864
79395,18804
79405,19103
79415,18744
79425,18864
79435,18565
79445,18864
79455,18744
79465,18684
79475,18445
79485,18924
79495,18385
79505,18565
79515,18744
79525,18804
79535,18744
79545,18804
79555,18565
79565,18864
79575,18684
79585,18924
79595,18625
79605,18924
79615,18924
79625,18804
79635,18625
79645,18684
79655,18684
79665,18744
79675,18505
79685,18625
79695,18984
79705,18625
79715,18565
79725,18864
79735,18505
79745,18505
79755,18804
79765,18625
79775,18804
79785,18625
79795,19103
79805,18565
79815,18924
79825,19103
79835,18744
79845,18744
79855,18804
79865,18864
79875,18744
79885,19043
79895,18565
79905,18864
79915,18924
79925,18505
79935,18744
79945,18804
79955,18984
79965,19043
79975,18445
79985,18804
79995,18984
80005,18505
80015,18864
80025,18744
80035,18744
80045,18505
80055,18684
80065,18206
80075,18864
80085,18864
80095,19043
80105,18684
80115,18744
80125,18684
80135,18684
80145,18924
80155,18684
80165,18744
80175,19103
80185,18625
